source_row,source_dataset,record_scope,canonical_pesticide,Microorganism,Pesticide,Evidence,Isolation_environment,Isolation_Location,Publication_Year,Enzyme,Enzyme_name_reported,Gene,Reference,duplicate_key_count,potential_duplicate,reference_type,reference_format_status,pathway_step_ready,pathway_data_gap
281,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Endrin,Pseudomonas sp. 103 ,Endrin ,Experimental evidence,Not specified,Not specified,1970,,,,10.1128/am.19.5.879-881.1970,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
282,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Endrin,Pseudomonas sp. 105,Endrin ,Experimental evidence,Not specified,Not specified,1970,,,,10.1128/am.19.5.879-881.1970,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
283,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Endrin,Pseudomonas sp. 117 ,Endrin ,Experimental evidence,Not specified,Not specified,1970,,,,10.1128/am.19.5.879-881.1970,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
284,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Endrin,Pseudomonas sp. 138 ,Endrin ,Experimental evidence,Not specified,Not specified,1970,,,,10.1128/am.19.5.879-881.1970,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
285,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Endrin,Micrococcus 204 ,Endrin ,Experimental evidence,Not specified,Not specified,1970,,,,10.1128/am.19.5.879-881.1970,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
286,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Endrin,Pseudomonas sp. 265 ,Endrin ,Experimental evidence,Not specified,Not specified,1970,,,,10.1128/am.19.5.879-881.1970,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
287,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Endrin,Arthrobacter sp. 278,Endrin ,Experimental evidence,Not specified,Not specified,1970,,,,10.1128/am.19.5.879-881.1970,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
288,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Endrin,Bacillus sp. 458,Endrin ,Experimental evidence,Not specified,Not specified,1970,,,,10.1128/am.19.5.879-881.1970,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
289,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Endrin,Bacillus sp. 459,Endrin ,Experimental evidence,Not specified,Not specified,1970,,,,10.1128/am.19.5.879-881.1970,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
290,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Endrin,Bacillus sp. 461,Endrin ,Experimental evidence,Not specified,Not specified,1970,,,,10.1128/am.19.5.879-881.1970,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
