source_row,source_dataset,record_scope,canonical_pesticide,Microorganism,Pesticide,Evidence,Isolation_environment,Isolation_Location,Publication_Year,Enzyme,Enzyme_name_reported,Gene,Reference,duplicate_key_count,potential_duplicate,reference_type,reference_format_status,pathway_step_ready,pathway_data_gap
937,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Carbofuran,Novosphingobium sp. KN65.2,Carbofuran ,Experimental evidence,Agricultural soil,Vietnam,2014,Monooxygenase,Monooxygenase,cfdI,10.1007/s00253-014-5858-5,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
938,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Carbofuran,Pseudomonas putida GM,Carbofuran ,Experimental evidence,Engineered microorganism,China,2007,Hydrolases,Carbofuran hydrolase,mcd,10.1007/s10532-006-9075-5,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
939,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Carbofuran,Pseudomonas stutzeri PS21,Carbofuran ,Experimental evidence,Agricultural soil,China,2023,,,,10.1016/j.envres.2023.115894,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
940,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Carbofuran,Bacillus spp.,Carbofuran ,Experimental evidence,Agricultural soil,Kenya,2015,,,,10.1080/03601234.2015.1011965,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
941,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Carbofuran,Sphingomonas spp.,Carbofuran ,Experimental evidence,Agricultural soils,USA,2002,Hydrolases,Carbofuran hydrolase,mcd,10.4014/jmb.1108.08087,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
942,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Carbofuran,Pseudomonas spp.,Carbofuran ,Experimental evidence,Agricultural soils,USA,2002,Hydrolases,Carbofuran hydrolase,mcd,10.4014/jmb.1108.08087,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
943,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Carbofuran,Pseudomonas spp.,Carbofuran ,Experimental evidence,Agricultural soils,India,2000,Hydrolases,Carbamate hydrolase (functional),,10.1046/j.1472-765x.2000.00823.x,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
944,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Carbofuran,Flavobacterium spp.,Carbofuran ,Experimental evidence,Agricultural soils,India,2000,Hydrolases,Carbamate hydrolase (functional),,10.1046/j.1472-765x.2000.00823.x,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
945,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Carbofuran,Arthrobacter spp.,Carbofuran ,Experimental evidence,Agricultural soils,India,2000,Hydrolases,Carbamate hydrolase (functional),,10.1046/j.1472-765x.2000.00823.x,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
946,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Carbofuran,Sphingomonas spp.,Carbofuran ,Experimental evidence,Agricultural soil,USA,2000,Hydrolases,Carbofuran hydrolase,mcd-like genes,10.1016/S0168-6496(00)00092-1,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
