source_row,source_dataset,record_scope,canonical_pesticide,Microorganism,Pesticide,Evidence,Isolation_environment,Isolation_Location,Publication_Year,Enzyme,Enzyme_name_reported,Gene,Reference,duplicate_key_count,potential_duplicate,reference_type,reference_format_status,pathway_step_ready,pathway_data_gap
570,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus sp. LM655314.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Acid phosphatase,,10.1007/s11270-016-3200-9,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
571,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus sp. LM655314.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Alkaline phosphatase (AP3) (EC 3.1.3.1),,10.1007/s11270-016-3200-9,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
572,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus cereus KC848897.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Dehalogenases,Dehydrogenases,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
573,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus cereus KC848897.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Oxidoreductases,Catalase,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
574,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus cereus KC848897.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Hydrolases,Urease,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
575,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus cereus KC848897.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Acid phosphatase,,10.1007/s11270-016-3200-9,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
576,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus cereus KC848897.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Alkaline phosphatase (AP3) (EC 3.1.3.1),,10.1007/s11270-016-3200-9,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
577,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus weihenstephanensis KF831381.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Dehalogenases,Dehydrogenases,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
578,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus weihenstephanensis KF831381.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Oxidoreductases,Catalase,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
579,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus weihenstephanensis KF831381.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Hydrolases,Urease,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
580,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus weihenstephanensis KF831381.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Acid phosphatase,,10.1007/s11270-016-3200-9,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
581,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus weihenstephanensis KF831381.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Alkaline phosphatase (AP3) (EC 3.1.3.1),,10.1007/s11270-016-3200-9,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
582,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus megaterium KJ843149.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Dehalogenases,Dehydrogenases,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
583,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus megaterium KJ843149.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Oxidoreductases,Catalase,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
584,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus megaterium KJ843149.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Hydrolases,Urease,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
585,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus megaterium KJ843149.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Acid phosphatase,,10.1007/s11270-016-3200-9,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
586,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus megaterium KJ843149.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Alkaline phosphatase (AP3) (EC 3.1.3.1),,10.1007/s11270-016-3200-9,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
587,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Aphanoascus terreus AB861677.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Dehalogenases,Dehydrogenases,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
588,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Aphanoascus terreus AB861677.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Oxidoreductases,Catalase,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
589,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Aphanoascus terreus AB861677.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Hydrolases,Urease,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
590,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Aphanoascus terreus AB861677.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Acid phosphatase,,10.1007/s11270-016-3200-9,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
591,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Aphanoascus terreus AB861677.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Alkaline phosphatase (AP3) (EC 3.1.3.1),,10.1007/s11270-016-3200-9,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
592,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Aphanoascus fulvescens JN943451.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Dehalogenases,Dehydrogenases,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
593,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Aphanoascus fulvescens JN943451.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Oxidoreductases,Catalase,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
594,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Aphanoascus fulvescens JN943451.1,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Hydrolases,Urease,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
595,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Aphanoascus fulvescens JN943451.2,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Acid phosphatase,,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
596,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Aphanoascus fulvescens JN943451.3,Azoxystrobin ,Experimental evidence,Contaminated soil ,Poland,2017,Phosphotases,Alkaline phosphatase (AP3) (EC 3.1.3.1),,10.1007/s11270-016-3200-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
597,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Azoxystrobin,Bacillus licheniformis strain TAB7,Azoxystrobin ,Experimental evidence,Not specified,Not specified,2021,,,,10.1016/j.chemosphere.2021.129663,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
