source_row,source_dataset,record_scope,canonical_pesticide,Microorganism,Pesticide,Evidence,Isolation_environment,Isolation_Location,Publication_Year,Enzyme,Enzyme_name_reported,Gene,Reference,duplicate_key_count,potential_duplicate,reference_type,reference_format_status,pathway_step_ready,pathway_data_gap
777,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium sp. BHC-A,Lindane,Enzymatic evidence,Contaminated soil,China,2006,,,LinA and LinB,10.1111/j.1462-2920.2007.01350.x,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
778,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Arthrobacter fluorescens,Lindane,Experimental evidence,Contaminated soil,Italy,2013,,,,10.1007/s12010-013-0147-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
779,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Arthrobacter giacomelloi,Lindane,Experimental evidence,Contaminated soil,Italy,2013,,,,10.1007/s12010-013-0147-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
780,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Pandoraea sp. LIN-3,Lindane,Experimental evidence,Not specified,USA,2002,,,,10.1021/jf011422a,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
781,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Enzyme-kinetics study,Lindane,Enzymatic evidence,Enzyme-kinetics study,Enzyme-kinetics study,2015,Dehalogenases,Dehydrohalogenase,linA,10.1021/acs.jpcb.5b07538,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
782,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingomonas paucimobilis ,Lindane,Experimental evidence,Not specified,India,2000,,,,10.1007/s002840010140,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
783,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium indicum B90A,Lindane,Genomic evidence ,Not specified,Not specified,2017,Dehalogenases,HCH Dehydrochlorinase,linA,10.1093/gbe/evx133,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
784,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium indicum B90A,Lindane,Enzymatic evidence,Not specified,Not specified,2006,Dehalogenases,Haloalkane Dehalogenase,linB,10.1128/AEM.00192-06,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
785,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium indicum B90A,Lindane,Experimental evidence,Contaminated soil,India,2016,,,"LinA, LinB",10.1007/s10532-016-9765-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
786,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium chinhatense IP26,Lindane,Experimental evidence,Contaminated soil,India,2016,,,"LinA, LinB",10.1007/s10532-016-9765-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
787,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium lucknowense F2,Lindane,Experimental evidence,Contaminated soil,India,2016,,,"LinA, LinB",10.1007/s10532-016-9765-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
788,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium sp. UM1,Lindane,Experimental evidence,Contaminated soil,India,2016,,,"LinA, LinB",10.1007/s10532-016-9765-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
789,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,"Sphingobium sp.
HDIPO4",Lindane,Experimental evidence,Contaminated soil,India,2016,,,"LinA, LinB",10.1007/s10532-016-9765-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
790,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium indicum B90A,Lindane,Experimental evidence,Contaminated soil,Japan,2013,,,"LinA, LinB",10.1111/1462-2920.12009,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
791,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium japonicum UT26,Lindane,Experimental evidence,Contaminated soil,Japan,2013,,,"LinA, LinB",10.1111/1462-2920.12009,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
792,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Metagenomic LinA (no isolate),Lindane,Enzymatic evidence,Contaminated soil,India,2015,Dehalogenases,Type 3 δ-Hexachlorocyclohexane Dehydrochlorinase,LinA type-3,10.1128/AEM.01683-15,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
793,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingomonas paucimobilis UT26,Lindane,Experimental evidence,Agricultural soil,Japan,2001,Dehalogenases,γ-hexachlorocyclohexane dehydrochlorinase,LinA,10.1074/jbc.M007452200,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
794,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium japonicum UT26,Lindane,Experimental evidence,Agricultural soil,Japan,2006,,,"LinA, LinB, LinC",10.1271/bbb.70.1029,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
795,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Streptomyces sp. M7,Lindane,Experimental evidence,Contaminated soil,Argentina,2018,,,"linA, linB, linC, linD-J",10.1016/j.chemosphere.2018.08.035,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
796,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Penicillium simplicissimum ,Lindane,Experimental evidence,Contaminated soil,Czech Republic,2019,Oxidoreductases,Superoxide dismutase,SOD,10.1007/s11356-019-05679-w,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
797,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Penicillium simplicissimum ,Lindane,Experimental evidence,Contaminated soil,Czech Republic,2019,Oxidoreductases,Catalase,CAT,10.1007/s11356-019-05679-w,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
798,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Penicillium simplicissimum ,Lindane,Experimental evidence,Contaminated soil,Czech Republic,2019,Transferases,Glutathione S-transferase,GST,10.1007/s11356-019-05679-w,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
799,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Trichoderma harzianum,Lindane,Experimental evidence,Contaminated soil,Czech Republic,2019,Oxidoreductases,Superoxide dismutase,SOD,10.1007/s11356-019-05679-w,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
800,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Trichoderma harzianum,Lindane,Experimental evidence,Contaminated soil,Czech Republic,2019,Oxidoreductases,Catalase,CAT,10.1007/s11356-019-05679-w,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
801,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Trichoderma harzianum,Lindane,Experimental evidence,Contaminated soil,Czech Republic,2019,Transferases,Glutathione S-transferase,GST,10.1007/s11356-019-05679-w,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
802,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Penicillium griseofulvum,Lindane,Experimental evidence,Contaminated soil,Italy,2015,,,,10.1016/j.chemosphere.2015.05.074,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
803,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium indicum B90A,Lindane,Experimental evidence,Rhizosphere soil,India,2021,,,"LinA, LinB, LinC, LinM, LinN",10.1007/s11356-021-13073-8,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
804,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingomonas sp.,Lindane,Experimental evidence,Rhizosphere soil,Germany,2020,,,,10.1021/acs.est.9b07609,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
805,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Novosphingobium sp.,Lindane,Experimental evidence,Rhizosphere soil,Germany,2020,,,,10.1021/acs.est.9b07609,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
806,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium indicum B90A,Lindane,Experimental evidence,Contaminated soil,India,2013,,,LinA,10.1021/es402197s,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
807,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium japonicum UT26,Lindane,Experimental evidence,Contaminated soil,Japan,2013,,,LinA,10.1021/es402197s,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
808,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingomonas sp.,Lindane,Experimental evidence,Agricultural soil,China,2018,,,"LinA, LinB",10.1016/j.envpol.2018.04.078,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
809,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Sphingobium sp.,Lindane,Experimental evidence,Agricultural soil,China,2018,,,"LinA, LinB",10.1016/j.envpol.2018.04.078,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
810,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Lindane,Novosphingobium sp.,Lindane,Experimental evidence,Agricultural soil,China,2018,,,"LinA, LinB",10.1016/j.envpol.2018.04.078,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
